3.092430233955383301e-01
-3.530496656894683838e-01
3.978417515754699707e-01
2.650116682052612305e-01
2.444231212139129639e-01
1.483778357505798340e-01
1.402822732925415039e-01
2.396887093782424927e-01
-4.667393490672111511e-02
-2.137597836554050446e-02
-1.171697280369699001e-03
-1.940335333347320557e-02
2.710498571395874023e-01
-3.480861186981201172e-01
3.675505220890045166e-01
2.282381355762481689e-01
