5.634257197380065918e-01
-2.221228480339050293e-01
3.061876893043518066e-01
2.350101023912429810e-01
5.046958327293395996e-01
-2.533165812492370605e-01
-3.431314527988433838e-01
2.083632946014404297e-01
-9.976463913917541504e-01
-7.589510083198547363e-02
4.839402735233306885e-01
-9.024277925491333008e-01
7.648149132728576660e-01
-9.180311560630798340e-01
8.017558455467224121e-01
9.198433756828308105e-01
