-3.987649381160736084e-01 2.901014685630798340e-01 -7.267633676528930664e-01 -4.824924096465110779e-02 2.174572944641113281e-01 6.440576165914535522e-02 -9.228761307895183563e-03 1.653526872396469116e-01 -1.900430619716644287e-01 -3.663467168807983398e-01 4.686599373817443848e-01 2.570275664329528809e-01 -3.453896343708038330e-01 2.767502069473266602e-01 1.315387636423110962e-01 -2.055436521768569946e-01
-3.439682722091674805e-01 -1.077832803130149841e-01 -5.859692096710205078e-01 -9.803366661071777344e-02 3.231906890869140625e-02 -1.962110698223114014e-01 -1.358166188001632690e-01 -3.424123823642730713e-01 3.336289525032043457e-01 -2.646956443786621094e-01 -1.697986423969268799e-01 7.975511252880096436e-02 2.427991330623626709e-01 1.204915270209312439e-01 -1.904551684856414795e-02 1.565338671207427979e-01
-2.561276257038116455e-01 -5.552918314933776855e-01 2.647301852703094482e-01 -1.051332568749785423e-03 -7.010723948478698730e-01 -3.795697689056396484e-01 -4.127591252326965332e-01 -1.753121763467788696e-01 1.836484111845493317e-02 7.823774218559265137e-02 -3.394153118133544922e-01 4.340541362762451172e-01 8.253470063209533691e-02 -7.287106513977050781e-01 1.490843445062637329e-01 8.896690793335437775e-03
-1.161116808652877808e-01 3.119888603687286377e-01 -2.411056309938430786e-01 4.405447244644165039e-01 -3.400551527738571167e-02 6.085922196507453918e-02 4.893763363361358643e-01 3.899726569652557373e-01 4.433130621910095215e-01 -2.963482737541198730e-01 2.219696342945098877e-01 3.866982758045196533e-01 -6.845341622829437256e-02 2.632371485233306885e-01 4.708015359938144684e-03 5.088056325912475586e-01
